min,mean,max,t+1
1519.0,1874.0848399999732,4095.11,1762.23
1519.0,1874.365389999973,4095.11,1744.50
1519.0,1874.6654899999733,4095.11,1782.20
1519.0,1874.9871899999732,4095.11,1807.23
1519.0,1875.2881899999732,4095.11,1805.12
1519.0,1875.5551699999733,4095.11,1847.28
1519.0,1875.7631499999732,4095.11,1894.13
1519.0,1875.8945499999734,4095.11,1911.8
1519.0,1875.990129999973,4095.11,1945.10
1519.0,1876.0079899999732,4095.11,1971.13
1519.0,1875.954329999973,4095.11,1958.11
1519.0,1875.797329999973,4095.11,1970.26
1519.0,1875.672329999973,4095.11,1939.21
1519.0,1875.520839999973,4095.11,1912.4
1519.0,1875.398869999973,4095.11,1898.15
1519.0,1875.2763499999728,4095.11,1839.19
1519.0,1875.2019199999727,4095.11,1835.22
1519.0,1875.1888199999726,4095.11,1808.69
1519.0,1875.2883099999726,4095.11,1782.21
1519.0,1875.4253399999723,4095.11,1783.27
1519.0,1875.6043699999723,4095.11,1755.16
1519.0,1875.8703699999721,4095.11,1777.25
1519.0,1876.150469999972,4095.11,1823.21
1519.0,1876.484259999972,4095.11,1857.18
1519.0,1876.7940599999722,4095.11,1904.32
1519.0,1877.0389599999721,4095.11,1933.18
1519.0,1877.2339799999718,4095.11,1984.20
1519.0,1877.3621799999717,4095.11,2005.7
1519.0,1877.4286499999719,4095.11,2015.13
1519.0,1877.4043099999722,4095.11,1983.17
1519.0,1877.3243299999722,4095.11,1975.22
1519.0,1877.1819299999722,4095.11,1942.16
1519.0,1877.0376099999721,4095.11,1878.11
1519.0,1876.8687199999722,4095.11,1843.15
1519.0,1876.7146499999722,4095.11,1835.23
1519.0,1876.5717099999722,4095.11,1794.28
1519.0,1876.4656699999725,4095.11,1776.58
1519.0,1876.4640799999727,4095.11,1754.14
1519.0,1876.5287599999726,4095.11,1746.13
1519.0,1876.6287999999727,4095.11,1773.14
1519.0,1876.8113699999724,4095.11,1776.59
1519.0,1877.0339599999722,4095.11,1818.17
1519.0,1877.2862499999721,4095.11,1829.16
1519.0,1877.499009999972,4095.11,1877.9
1519.0,1877.6389599999723,4095.11,1952.10
1519.0,1877.745019999972,4095.11,1944.4
1519.0,1877.781619999972,4095.11,1961.8
1519.0,1877.755859999972,4095.11,1972.7
1519.0,1877.664119999972,4095.11,1973.17
1519.0,1877.5299399999717,4095.11,1923.14
1519.0,1877.3224399999717,4095.11,1915.18
1519.0,1877.1034699999718,4095.11,1877.10
1519.0,1876.9297799999715,4095.11,1824.6
1519.0,1876.7763799999716,4095.11,1803.21
1519.0,1876.6487799999713,4095.11,1770.25
1519.0,1876.6050699999714,4095.11,1734.10
1519.0,1876.5980999999715,4095.11,1733.16
1519.0,1876.6646499999715,4095.11,1719.19
1519.0,1876.8186499999715,4095.11,1767.19
1519.0,1877.0037599999716,4095.11,1769.17
1519.0,1877.1969599999716,4095.11,1799.18
1519.0,1877.4050299999717,4095.11,1813.17
1519.0,1877.6214499999717,4095.11,1849.5
1519.0,1877.7714699999717,4095.11,1898.16
1519.0,1877.8775399999715,4095.11,1939.22
1519.0,1877.9256199999718,4095.11,1927.20
1519.0,1877.8454999999717,4095.11,1931.16
1519.0,1877.7114699999715,4095.11,1939.23
1519.0,1877.5134899999714,4095.11,1939.24
1519.0,1877.2865899999715,4095.11,1901.19
1519.0,1877.0239399999714,4095.11,1899.18
1519.0,1876.7981999999713,4095.11,1839.20
1519.0,1876.5407499999715,4095.11,1813.18
1519.0,1876.3497599999712,4095.11,1776.60
1519.0,1876.169779999971,4095.11,1749.20
1519.0,1876.0731599999713,4095.11,1745.16
1519.0,1876.0311599999714,4095.11,1726.15
1519.0,1876.0473299999715,4095.11,1727.19
1519.0,1876.1323099999713,4095.11,1754.15
1519.0,1876.2753099999713,4095.11,1793.21
1519.0,1876.4420199999713,4095.11,1824.7
1519.0,1876.6050199999713,4095.11,1851.21
1519.0,1876.7415199999714,4095.11,1887.14
1519.0,1876.8515699999714,4095.11,1906.12
1519.0,1876.8861699999716,4095.11,1936.50
1519.0,1876.8721599999715,4095.11,1934.9
1519.0,1876.7846299999715,4095.11,1944.5
1519.0,1876.6102599999713,4095.11,1971.14
1519.0,1876.4278599999714,4095.11,1968.41
1519.0,1876.1891299999716,4095.11,1938.11
1519.0,1875.9286999999713,4095.11,1878.12
1519.0,1875.6887099999713,4095.11,1859.18
1519.0,1875.4737099999713,4095.11,1829.17
1519.0,1875.3276399999713,4095.11,1825.25
1519.0,1875.202459999971,4095.11,1776.61
1519.0,1875.1394099999711,4095.11,1771.14
1519.0,1875.1742099999708,4095.11,1744.51
1519.0,1875.2759099999707,4095.11,1729.12
1519.0,1875.4419499999706,4095.11,1743.11
1519.0,1875.6797099999706,4095.11,1749.21
1519.0,1875.9148099999704,4095.11,1804.10
1519.0,1876.1548099999704,4095.11,1808.70
1519.0,1876.3528299999703,4095.11,1850.17
1519.0,1876.4975399999703,4095.11,1904.33
1519.0,1876.6048199999702,4095.11,1892.8
1519.0,1876.6375199999702,4095.11,1918.17
1519.0,1876.58761999997,4095.11,1935.18
1519.0,1876.48528999997,4095.11,1931.17
1519.0,1876.31487999997,4095.11,1938.12
1519.0,1876.11215999997,4095.11,1886.15
1519.0,1875.9159299999699,4095.11,1847.29
1519.0,1875.6645499999697,4095.11,1854.13
1519.0,1875.47760999997,4095.11,1783.28
1519.0,1875.3677099999697,4095.11,1775.24
1519.0,1875.2843099999698,4095.11,1727.20
1519.0,1875.2935699999698,4095.11,1719.20
1519.0,1875.3796499999696,4095.11,1677.8
1519.0,1875.5083999999697,4095.11,1671.10
1519.0,1875.7284599999696,4095.11,1698.9
1519.0,1875.9539599999694,4095.11,1702.6
1519.0,1876.1934499999695,4095.11,1743.12
1519.0,1876.4758999999697,4095.11,1729.13
1519.0,1876.7439999999694,4095.11,1763.20
1519.0,1876.9320199999695,4095.11,1776.62
1519.0,1877.0882199999696,4095.11,1808.71
1519.0,1877.1777499999696,4095.11,1856.28
1519.0,1877.1489999999694,4095.11,1872.44
1519.0,1877.0673799999695,4095.11,1878.13
1519.0,1876.9634699999692,4095.11,1906.13
1519.0,1876.8037799999693,4095.11,1897.11
1519.0,1876.6430599999694,4095.11,1903.21
1519.0,1876.4656499999692,4095.11,1861.9
1519.0,1876.279039999969,4095.11,1862.19
1519.0,1876.155889999969,4095.11,1858.22
1519.0,1876.0481899999693,4095.11,1885.12
1519.0,1876.0244999999693,4095.11,1925.10
1519.0,1876.119809999969,4095.11,1938.13
1519.0,1876.246799999969,4095.11,2027.5
1519.0,1876.426789999969,4095.11,2112.2
1519.0,1876.6407999999687,4095.11,2208
1519.0,1876.875049999969,4095.11,2304.1
1519.0,1877.027059999969,4095.11,2385
1519.0,1877.1335199999687,4095.11,2503.1
1519.0,1877.145939999969,4095.11,2633
1519.0,1877.082449999969,4095.11,2764
1519.0,1876.9514099999692,4095.11,2962
1519.0,1876.7382099999693,4095.11,3092
1519.0,1876.4786099999692,4095.11,3185
1519.0,1876.237229999969,4095.11,3286
1519.0,1876.029859999969,4095.11,3401
1519.0,1875.866129999969,4095.11,3554
1519.0,1875.744399999969,4095.11,3654
1519.0,1875.685909999969,4095.11,3754.1
1519.0,1875.6954199999689,4095.11,3828
1519.0,1875.790669999969,4095.11,3887
1519.0,1875.8877099999688,4095.11,3879
1519.0,1876.057649999969,4095.11,3873
1519.0,1876.230449999969,4095.11,3792
1519.0,1876.3884099999689,4095.11,3632.1
1519.0,1876.5224199999689,4095.11,3483
1519.0,1876.6158299999688,4095.11,3283
1519.0,1876.641759999969,4095.11,3133
1519.0,1876.603759999969,4095.11,2951
1519.0,1876.527289999969,4095.11,2741
1519.0,1876.384729999969,4095.11,2593
1519.0,1876.1823599999689,4095.11,2361
1519.0,1875.958639999969,4095.11,2194
1519.0,1875.738479999969,4095.11,2054.2
1519.0,1875.496499999969,4095.11,1918.18
1519.0,1875.238299999969,4095.11,1806.16
1519.0,1875.0767199999693,4095.11,1717.11
1519.0,1874.982289999969,4095.11,1671.11
1519.0,1874.9288699999688,4095.11,1615.7
1519.0,1874.9732499999689,4095.11,1586.4
1519.0,1875.0718099999685,4095.11,1594.1
1519.0,1875.2744899999686,4095.11,1622.6
1519.0,1875.4663899999684,4095.11,1645.2
1519.0,1875.6669399999685,4095.11,1666.3
1519.0,1875.8861299999685,4095.11,1683.8
1519.0,1876.0684799999685,4095.11,1763.21
1519.0,1876.2014799999686,4095.11,1759.30
1519.0,1876.2994999999685,4095.11,1776.63
1519.0,1876.2932099999687,4095.11,1826.11
1519.0,1876.2009799999687,4095.11,1837.12
1519.0,1876.0495599999686,4095.11,1807.24
1519.0,1875.805269999969,4095.11,1803.22
1519.0,1875.5753999999688,4095.11,1772.9
1519.0,1875.2903499999688,4095.11,1751.22
1519.0,1875.003549999969,4095.11,1745.17
1519.0,1874.813859999969,4095.11,1712.42
1519.0,1874.6068499999692,4095.11,1702.7
1519.0,1874.441439999969,4095.11,1680.24
1519.0,1874.3581399999691,4095.11,1703.7
1519.0,1874.324319999969,4095.11,1685.6
1519.0,1874.342419999969,4095.11,1691.12
1519.0,1874.464669999969,4095.11,1711.7
1519.0,1874.634669999969,4095.11,1750.13
1519.0,1874.789709999969,4095.11,1799.19
1519.0,1874.9565499999692,4095.11,1810.22
1519.0,1875.130359999969,4095.11,1875.16
1519.0,1875.2663899999689,4095.11,1897.12
1519.0,1875.3341699999687,4095.11,1903.22
1519.0,1875.317579999969,4095.11,1936.51
1519.0,1875.2535999999689,4095.11,1930.11
1519.0,1875.1356999999687,4095.11,1877.11
1519.0,1874.9660099999687,4095.11,1871.24
1519.0,1874.7289399999688,4095.11,1860.7
1519.0,1874.4892599999687,4095.11,1782.22
1519.0,1874.2308199999684,4095.11,1773.15
1519.0,1873.9738199999683,4095.11,1732.1
1519.0,1873.7851599999683,4095.11,1683.9
1519.0,1873.7181599999683,4095.11,1681.9
1519.0,1873.6476599999683,4095.11,1682
1519.0,1873.6822599999684,4095.11,1671.12
1519.0,1873.7687699999683,4095.11,1670.3
1519.0,1873.9648499999682,4095.11,1681.10
1519.0,1874.1711099999682,4095.11,1712.43
1519.0,1874.3859399999683,4095.11,1765.17
1519.0,1874.623989999968,4095.11,1776.64
1519.0,1874.8463199999683,4095.11,1829.18
1519.0,1875.019839999968,4095.11,1834.11
1519.0,1875.1378099999683,4095.11,1872.45
1519.0,1875.1899099999682,4095.11,1897.13
1519.0,1875.1578899999681,4095.11,1898.17
1519.0,1875.0952199999683,4095.11,1846.17
1519.0,1874.9507999999682,4095.11,1808.72
1519.0,1874.765669999968,4095.11,1747.13
1519.0,1874.5386099999682,4095.11,1731.21
1519.0,1874.3296099999682,4095.11,1705.4
1519.0,1874.1222899999682,4095.11,1641.4
1519.0,1873.9605599999682,4095.11,1669.11
1519.0,1873.8252699999684,4095.11,1678.10
1519.0,1873.7973299999685,4095.11,1690.4
1519.0,1873.8306299999686,4095.11,1695.12
1519.0,1873.9725699999685,4095.11,1744.52
1519.0,1874.1351599999684,4095.11,1793.22
1519.0,1874.3803999999684,4095.11,1813.19
1519.0,1874.6498999999685,4095.11,1887.15
1519.0,1874.8634299999683,4095.11,1867.15
1519.0,1875.0554599999682,4095.11,1914.12
1519.0,1875.1537899999682,4095.11,1894.14
1519.0,1875.1467799999682,4095.11,1865.14
1519.0,1875.1167899999682,4095.11,1872.46
1519.0,1874.995389999968,4095.11,1839.21
1519.0,1874.8297599999678,4095.11,1786.21
1519.0,1874.6491399999677,4095.11,1770.26
1519.0,1874.4735499999679,4095.11,1760.19
1519.0,1874.342619999968,4095.11,1712.44
1519.0,1874.2574499999678,4095.11,1728.10
1519.0,1874.2594499999677,4095.11,1689.8
1519.0,1874.3554899999679,4095.11,1676.3
1519.0,1874.4928699999678,4095.11,1704
1519.0,1874.698759999968,4095.11,1710.5
1519.0,1874.921489999968,4095.11,1750.14
1519.0,1875.153369999968,4095.11,1756.4
1519.0,1875.401889999968,4095.11,1799.20
1519.0,1875.614369999968,4095.11,1843.16
1519.0,1875.784419999968,4095.11,1850.18
1519.0,1875.9204299999678,4095.11,1879.20
1519.0,1875.963329999968,4095.11,1898.18
1519.0,1875.9417299999682,4095.11,1902.19
1519.0,1875.8549999999682,4095.11,1859.19
1519.0,1875.674289999968,4095.11,1872.47
1519.0,1875.494309999968,4095.11,1811.20
1519.0,1875.274629999968,4095.11,1808.73
1519.0,1875.0787599999678,4095.11,1760.20
1519.0,1874.9059799999682,4095.11,1712.45
1519.0,1874.7669499999683,4095.11,1677.9
1519.0,1874.6910099999682,4095.11,1664.19
1519.0,1874.6943299999682,4095.11,1662.6
1519.0,1874.766349999968,4095.11,1680.25
1519.0,1874.902649999968,4095.11,1669.12
1519.0,1875.107569999968,4095.11,1678.11
1519.0,1875.3315299999683,4095.11,1719.21
1519.0,1875.5624899999686,4095.11,1735.19
1519.0,1875.7954999999686,4095.11,1799.21
1519.0,1875.9988699999685,4095.11,1831.21
1519.0,1876.1508599999684,4095.11,1842.15
1519.0,1876.2525399999683,4095.11,1862.20
1519.0,1876.2458899999685,4095.11,1879.21
1519.0,1876.1431099999684,4095.11,1842.16
1519.0,1875.9821699999684,4095.11,1881.13
1519.0,1875.7569199999684,4095.11,1840.53
1519.0,1875.5159899999685,4095.11,1825.26
1519.0,1875.2599199999688,4095.11,1772.10
1519.0,1875.0215099999687,4095.11,1717.12
1519.0,1874.8335599999687,4095.11,1690.5
1519.0,1874.7391799999687,4095.11,1650.7
1519.0,1874.6995099999685,4095.11,1631.2
1519.0,1874.7845199999683,4095.11,1616.13
1519.0,1874.9645699999685,4095.11,1666.4
1519.0,1875.2414099999683,4095.11,1641.5
1519.0,1875.6063999999683,4095.11,1701.6
1519.0,1876.0203299999685,4095.11,1713.11
1519.0,1876.4641299999685,4095.11,1748.3
1519.0,1876.9388099999685,4095.11,1779.19
1519.0,1877.3852099999685,4095.11,1806.17
1519.0,1877.8080399999685,4095.11,1849.6
1519.0,1878.1867699999686,4095.11,1841.15
1519.0,1878.5359699999688,4095.11,1857.19
1519.0,1878.827069999969,4095.11,1840.54
1519.0,1879.116919999969,4095.11,1803.23
1519.0,1879.4481199999689,4095.11,1783.29
1519.0,1879.781939999969,4095.11,1746.14
1519.0,1880.178829999969,4095.11,1702.8
1519.0,1880.6706499999689,4095.11,1648.16
1519.0,1881.2945299999687,4095.11,1619.5
1519.0,1882.0674099999687,4095.11,1625.4
1519.0,1883.0332699999688,4095.11,1602.4
1519.0,1884.211669999969,4095.11,1619.6
1519.0,1885.6515399999691,4095.11,1598.7
1519.0,1887.331399999969,4095.11,1625.5
1519.0,1889.246599999969,4095.11,1648.17
1519.0,1891.4578999999692,4095.11,1665.2
1519.0,1893.7708799999693,4095.12,1726.16
1519.0,1896.1108899999692,4095.13,1753.8
1519.0,1898.461659999969,4095.14,1774.14
1519.0,1900.781649999969,4095.15,1773.16
1519.0,1902.972519999969,4095.15,1798.17
1519.0,1904.9213599999691,4095.15,1793.23
1519.0,1906.628239999969,4095.15,1783.30
1519.0,1908.0083399999692,4095.15,1743.13
1519.0,1909.151129999969,4095.15,1695.13
1519.0,1910.0954299999692,4095.15,1714.14
1519.0,1910.7817299999692,4095.15,1662.7
1519.0,1911.2890299999692,4095.15,1628.1
1519.0,1911.6519099999691,4095.15,1607.1
1519.0,1911.9178899999692,4095.15,1595.7
1519.0,1912.1192899999694,4095.15,1567.5
1519.0,1912.2969899999694,4095.15,1594.2
1519.0,1912.4189599999695,4095.15,1621.3
1519.0,1912.5903799999696,4095.15,1670.4
1519.0,1912.7823199999696,4095.15,1710.6
1519.0,1912.9542199999696,4095.15,1744.53
1519.0,1913.1055199999698,4095.15,1776.65
1519.0,1913.2033299999698,4095.15,1768.8
1519.0,1913.2964199999697,4095.15,1794.29
1519.0,1913.3193599999695,4095.15,1806.18
1519.0,1913.2744299999697,4095.15,1769.18
1519.0,1913.0754199999697,4095.15,1746.15
1519.0,1912.7781199999697,4095.15,1698.10
1519.0,1912.4754199999697,4095.15,1688.1
1519.0,1912.1024099999697,4095.15,1659.12
1519.0,1911.7446799999698,4095.15,1616.14
1519.0,1911.4404499999696,4095.15,1562.1
1519.0,1911.1467899999698,4095.15,1535.22
1519.0,1910.90444999997,4095.15,1535.23
1519.0,1910.8104799999699,4095.15,1515
1519.0,1910.75199999997,4095.15,1529.1
1519.0,1910.7871399999701,4095.15,1578.2
1519.0,1910.8480799999702,4095.15,1597
1519.0,1910.9598499999704,4095.15,1600.10
1519.0,1911.1275199999704,4095.15,1658.4
1519.0,1911.2889999999704,4095.15,1665.3
1519.0,1911.4481099999703,4095.15,1703.8
1519.0,1911.5576199999703,4095.15,1719.22
1519.0,1911.6056299999702,4095.15,1735.20
1519.0,1911.5517699999702,4095.15,1740.5
1519.0,1911.47081999997,4095.15,1717.13
1519.0,1911.28127999997,4095.15,1710.7
1519.0,1911.06203999997,4095.15,1659.13
1519.0,1910.82447999997,4095.15,1617.3
1519.0,1910.50844999997,4095.15,1614.3
1519.0,1910.18934999997,4095.15,1578.3
1519.0,1909.89414999997,4095.15,1535.24
1519.0,1909.6290799999704,4095.15,1522.2
1519.0,1909.4094099999702,4095.15,1506
1519.0,1909.31078999997,4095.15,1503.2
1519.0,1909.21783999997,4095.15,1487.1
1519.0,1909.2121199999701,4095.15,1535.25
1519.0,1909.27237999997,4095.15,1557.3
1519.0,1909.3773099999703,4095.15,1570.2
1519.0,1909.4882199999704,4095.15,1619.7
1519.0,1909.6151899999707,4095.15,1649.6
1519.0,1909.7047499999703,4095.15,1669.13
1519.0,1909.7355499999703,4095.15,1687.8
1519.0,1909.7644399999701,4095.15,1691.13
1519.0,1909.6894299999701,4095.15,1702.9
1519.0,1909.5559299999702,4095.15,1697.9
1519.0,1909.3960299999703,4095.15,1694.6
1519.0,1909.1712799999702,4095.15,1677.10
1519.0,1908.8861799999704,4095.15,1635.8
1519.0,1908.5611199999705,4095.15,1589.2
1519.0,1908.2832199999705,4095.15,1567.6
1519.0,1908.0282299999703,4095.15,1531.1
1519.0,1907.8195699999703,4095.15,1531.2
1519.0,1907.6229599999701,4095.15,1531.3
1519.0,1907.5089299999702,4095.15,1525.2
1519.0,1907.4929599999703,4095.15,1535.26
1519.0,1907.5239799999702,4095.15,1586.5
1519.0,1907.5890099999701,4095.15,1610.8
1519.0,1907.7064299999704,4095.15,1647.6
1519.0,1907.8218899999706,4095.15,1676.4
1519.0,1907.9248999999706,4095.15,1739.20
1519.0,1907.9962399999704,4095.15,1749.22
1519.0,1908.0343199999704,4095.15,1767.20
1519.0,1908.0043899999705,4095.15,1809.24
1519.0,1907.9413199999706,4095.15,1789.30
1519.0,1907.7724699999706,4095.15,1812.18
1519.0,1907.5700699999704,4095.15,1791.36
1519.0,1907.3174599999704,4095.15,1754.16
1519.0,1907.0214099999705,4095.15,1746.16
1519.0,1906.7107099999707,4095.15,1696.1
1519.0,1906.3818099999705,4095.15,1678.12
1519.0,1906.1037699999706,4095.15,1706.5
1519.0,1905.841669999971,4095.15,1659.14
1519.0,1905.6631099999709,4095.15,1664.20
1519.0,1905.5382499999707,4095.15,1661.11
1519.0,1905.4919299999708,4095.15,1669.14
1519.0,1905.485339999971,4095.15,1701.7
1519.0,1905.527319999971,4095.15,1738.8
1519.0,1905.6301199999707,4095.15,1766.15
1519.0,1905.7819299999708,4095.15,1797.19
1519.0,1905.9030299999706,4095.15,1869.15
1519.0,1906.0033799999705,4095.15,1872.48
1519.0,1906.0316099999704,4095.15,1898.19
1519.0,1906.0577399999704,4095.15,1940.3
1519.0,1905.9783799999705,4095.15,1933.19
1519.0,1905.8824299999706,4095.15,1904.34
1519.0,1905.7164299999706,4095.15,1902.20
1519.0,1905.4877299999707,4095.15,1873.22
1519.0,1905.2207799999708,4095.15,1862.21
1519.0,1904.9583399999708,4095.15,1806.19
1519.0,1904.6486399999706,4095.15,1748.4
1519.0,1904.3885399999706,4095.15,1750.15
1519.0,1904.1925399999707,4095.15,1750.16
1519.0,1904.0135799999707,4095.15,1742.10
1519.0,1903.8905899999706,4095.15,1779.20
1519.0,1903.8172899999709,4095.15,1849.7
1519.0,1903.854929999971,4095.15,1902.21
1519.0,1903.904939999971,4095.15,1947.23
1519.0,1903.992929999971,4095.15,1963.18
1519.0,1904.084519999971,4095.15,1989.14
1519.0,1904.186839999971,4095.15,1975.23
1519.0,1904.2405399999711,4095.15,2020.4
1519.0,1904.2867999999712,4095.15,1984.21
1519.0,1904.2167199999712,4095.15,1946.21
1519.0,1904.1205599999714,4095.15,1953.15
1519.0,1903.9505999999712,4095.15,1890.14
1519.0,1903.739899999971,4095.15,1855.14
1519.0,1903.518939999971,4095.15,1838.15
1519.0,1903.2782899999709,4095.15,1821.12
1519.0,1903.0793799999708,4095.15,1809.25
1519.0,1902.9133799999709,4095.15,1771.15
1519.0,1902.7692799999706,4095.15,1780.10
1519.0,1902.6991599999706,4095.15,1843.17
1519.0,1902.6742499999707,4095.15,1829.19
1519.0,1902.6473299999707,4095.15,1870.15
1519.0,1902.6393599999708,4095.15,1887.16
1519.0,1902.5741499999708,4095.15,1913.10
1519.0,1902.4774099999709,4095.15,1949.12
1519.0,1902.3353999999708,4095.15,2007.9
1519.0,1902.1016299999708,4095.15,1999.14
1519.0,1901.8430399999709,4095.15,2032.17
1519.0,1901.426999999971,4095.15,2005.8
1519.0,1900.996599999971,4095.15,2001.9
1519.0,1900.497699999971,4095.15,1969.14
1519.0,1899.8614999999709,4095.15,1947.24
1519.0,1899.133099999971,4095.15,1890.15
1519.0,1898.3783999999707,4095.15,1872.49
1519.0,1897.5756999999708,4095.15,1847.30
1519.0,1896.7411999999708,4095.15,1786.22
1519.0,1895.8469999999709,4095.15,1808.74
1519.0,1894.8741399999708,4095.15,1806.20
1519.0,1893.8812399999708,4095.15,1802.17
1519.0,1892.776349999971,4095.15,1798.18
1519.0,1891.616469999971,4095.15,1808.75
1519.0,1890.317739999971,4095.15,1858.23
1519.0,1888.880949999971,4095.15,1879.22
1519.0,1887.258849999971,4095.15,1889.12
1519.0,1885.321009999971,4095.15,1935.19
1519.0,1883.156509999971,4095.15,1972.8
1519.0,1880.8157099999707,4095.15,1991.10
1519.0,1878.343009999971,4095.15,2000.27
1519.0,1875.8152099999709,4095.15,1987.12
1519.0,1873.286199999971,4095.15,1969.15
1509.0,1870.7921999999708,4095.15,1944.6
1509.0,1868.4940999999708,4095.15,1914.13
1509.0,1866.3983999999707,4095.15,1884.5
1509.0,1864.5881999999708,4095.15,1835.24
1509.0,1863.0583999999708,4095.15,1810.23
1509.0,1861.761499999971,4095.15,1809.26
1509.0,1860.746599999971,4095.15,1759.31
1509.0,1859.9807199999711,4095.15,1772.11
1509.0,1859.404869999971,4095.15,1761.17
1509.0,1859.0199899999711,4095.15,1761.18
1509.0,1858.806139999971,4095.15,1817.10
1509.0,1858.7255299999708,4095.15,1819.23
1509.0,1858.745229999971,4095.15,1862.22
1509.0,1858.7710299999708,4095.15,1881.14
1509.0,1858.808629999971,4095.15,1911.9
1509.0,1858.8019299999708,4095.15,1951.22
1509.0,1858.7447299999708,4095.15,1958.12
1509.0,1858.671729999971,4095.15,1975.24
1509.0,1858.491829999971,4095.15,1987.13
1509.0,1858.3297499999712,4095.15,1980.7
1509.0,1858.115729999971,4095.15,1951.23
1498.2,1857.8387499999712,4095.15,1894.15
1498.2,1857.599799999971,4095.15,1871.25
1498.2,1857.3766599999713,4095.15,1799.22
1498.2,1857.1891299999716,4095.15,1773.17
1498.2,1857.0770599999717,4095.15,1746.17
1498.2,1856.9739799999718,4095.15,1744.54
1498.2,1856.949879999972,4095.15,1758.24
1498.2,1856.9814799999717,4095.15,1749.23
